date,plant_id,plant_name,energy_source,mwh_produced
2020-04-14,PL01,Vaasa Plant,Wind,117
2020-04-14,PL02,Espoo Plant,Solar,56
2020-04-14,PL03,Oulu Plant,Biomass,289
2020-04-14,PL04,Tampere Plant,Nuclear,1085
2020-04-14,PL05,Rovaniemi Plant,Hydro,414
2020-04-15,PL01,Vaasa Plant,Wind,93
2020-04-15,PL02,Espoo Plant,Solar,49
2020-04-15,PL03,Oulu Plant,Biomass,289
2020-04-15,PL04,Tampere Plant,Nuclear,1111
2020-04-15,PL05,Rovaniemi Plant,Hydro,407
2020-04-16,PL01,Vaasa Plant,Wind,106
2020-04-16,PL02,Espoo Plant,Solar,35
2020-04-16,PL03,Oulu Plant,Biomass,304
2020-04-16,PL04,Tampere Plant,Nuclear,1086
2020-04-16,PL05,Rovaniemi Plant,Hydro,409
2020-04-17,PL01,Vaasa Plant,Wind,103
2020-04-17,PL02,Espoo Plant,Solar,32
2020-04-17,PL03,Oulu Plant,Biomass,302
2020-04-17,PL04,Tampere Plant,Nuclear,1094
2020-04-17,PL05,Rovaniemi Plant,Hydro,397
2020-04-18,PL01,Vaasa Plant,Wind,87
2020-04-18,PL02,Espoo Plant,Solar,38
2020-04-18,PL03,Oulu Plant,Biomass,311
2020-04-18,PL04,Tampere Plant,Nuclear,1099
2020-04-18,PL05,Rovaniemi Plant,Hydro,401
2020-04-19,PL01,Vaasa Plant,Wind,117
2020-04-19,PL02,Espoo Plant,Solar,37
2020-04-19,PL03,Oulu Plant,Biomass,301
2020-04-19,PL04,Tampere Plant,Nuclear,1118
2020-04-19,PL05,Rovaniemi Plant,Hydro,382
2020-04-20,PL01,Vaasa Plant,Wind,105
2020-04-20,PL02,Espoo Plant,Solar,30
2020-04-20,PL03,Oulu Plant,Biomass,293
2020-04-20,PL04,Tampere Plant,Nuclear,1083
2020-04-20,PL05,Rovaniemi Plant,Hydro,408
2020-04-21,PL01,Vaasa Plant,Wind,82
2020-04-21,PL02,Espoo Plant,Solar,60
2020-04-21,PL03,Oulu Plant,Biomass,301
2020-04-21,PL04,Tampere Plant,Nuclear,1091
2020-04-21,PL05,Rovaniemi Plant,Hydro,414
2020-04-22,PL01,Vaasa Plant,Wind,96
2020-04-22,PL02,Espoo Plant,Solar,45
2020-04-22,PL03,Oulu Plant,Biomass,312
2020-04-22,PL04,Tampere Plant,Nuclear,1082
2020-04-22,PL05,Rovaniemi Plant,Hydro,396
2020-04-23,PL01,Vaasa Plant,Wind,88
2020-04-23,PL02,Espoo Plant,Solar,37
2020-04-23,PL03,Oulu Plant,Biomass,294
2020-04-23,PL04,Tampere Plant,Nuclear,1086
2020-04-23,PL05,Rovaniemi Plant,Hydro,412
2020-04-24,PL01,Vaasa Plant,Wind,97
2020-04-24,PL02,Espoo Plant,Solar,65
2020-04-24,PL03,Oulu Plant,Biomass,289
2020-04-24,PL04,Tampere Plant,Nuclear,1085
2020-04-24,PL05,Rovaniemi Plant,Hydro,396
2020-04-25,PL01,Vaasa Plant,Wind,102
2020-04-25,PL02,Espoo Plant,Solar,64
2020-04-25,PL03,Oulu Plant,Biomass,311
2020-04-25,PL04,Tampere Plant,Nuclear,1093
2020-04-25,PL05,Rovaniemi Plant,Hydro,411
2020-04-26,PL01,Vaasa Plant,Wind,86
2020-04-26,PL02,Espoo Plant,Solar,57
2020-04-26,PL03,Oulu Plant,Biomass,294
2020-04-26,PL04,Tampere Plant,Nuclear,1105
2020-04-26,PL05,Rovaniemi Plant,Hydro,419
2020-04-27,PL01,Vaasa Plant,Wind,89
2020-04-27,PL02,Espoo Plant,Solar,42
2020-04-27,PL03,Oulu Plant,Biomass,295
2020-04-27,PL04,Tampere Plant,Nuclear,1118
2020-04-27,PL05,Rovaniemi Plant,Hydro,385
2020-04-28,PL01,Vaasa Plant,Wind,119
2020-04-28,PL02,Espoo Plant,Solar,44
2020-04-28,PL03,Oulu Plant,Biomass,306
2020-04-28,PL04,Tampere Plant,Nuclear,1103
2020-04-28,PL05,Rovaniemi Plant,Hydro,417
2020-04-29,PL01,Vaasa Plant,Wind,96
2020-04-29,PL02,Espoo Plant,Solar,60
2020-04-29,PL03,Oulu Plant,Biomass,294
2020-04-29,PL04,Tampere Plant,Nuclear,1089
2020-04-29,PL05,Rovaniemi Plant,Hydro,397
2020-04-30,PL01,Vaasa Plant,Wind,88
2020-04-30,PL02,Espoo Plant,Solar,41
2020-04-30,PL03,Oulu Plant,Biomass,313
2020-04-30,PL04,Tampere Plant,Nuclear,1117
2020-04-30,PL05,Rovaniemi Plant,Hydro,383
2020-05-01,PL01,Vaasa Plant,Wind,88
2020-05-01,PL02,Espoo Plant,Solar,68
2020-05-01,PL03,Oulu Plant,Biomass,297
2020-05-01,PL04,Tampere Plant,Nuclear,1094
2020-05-01,PL05,Rovaniemi Plant,Hydro,400
2020-05-02,PL01,Vaasa Plant,Wind,102
2020-05-02,PL02,Espoo Plant,Solar,32
2020-05-02,PL03,Oulu Plant,Biomass,284
2020-05-02,PL04,Tampere Plant,Nuclear,1087
2020-05-02,PL05,Rovaniemi Plant,Hydro,410
2020-05-03,PL01,Vaasa Plant,Wind,111
2020-05-03,PL02,Espoo Plant,Solar,48
2020-05-03,PL03,Oulu Plant,Biomass,302
2020-05-03,PL04,Tampere Plant,Nuclear,1086
2020-05-03,PL05,Rovaniemi Plant,Hydro,383
2020-05-04,PL01,Vaasa Plant,Wind,114
2020-05-04,PL02,Espoo Plant,Solar,61
2020-05-04,PL03,Oulu Plant,Biomass,311
2020-05-04,PL04,Tampere Plant,Nuclear,1087
2020-05-04,PL05,Rovaniemi Plant,Hydro,419
2020-05-05,PL01,Vaasa Plant,Wind,84
2020-05-05,PL02,Espoo Plant,Solar,68
2020-05-05,PL03,Oulu Plant,Biomass,282
2020-05-05,PL04,Tampere Plant,Nuclear,1105
2020-05-05,PL05,Rovaniemi Plant,Hydro,403
2020-05-06,PL01,Vaasa Plant,Wind,99
2020-05-06,PL02,Espoo Plant,Solar,54
2020-05-06,PL03,Oulu Plant,Biomass,312
2020-05-06,PL04,Tampere Plant,Nuclear,1085
2020-05-06,PL05,Rovaniemi Plant,Hydro,385
2020-05-07,PL01,Vaasa Plant,Wind,93
2020-05-07,PL02,Espoo Plant,Solar,31
2020-05-07,PL03,Oulu Plant,Biomass,302
2020-05-07,PL04,Tampere Plant,Nuclear,1088
2020-05-07,PL05,Rovaniemi Plant,Hydro,417
2020-05-08,PL01,Vaasa Plant,Wind,97
2020-05-08,PL02,Espoo Plant,Solar,40
2020-05-08,PL03,Oulu Plant,Biomass,297
2020-05-08,PL04,Tampere Plant,Nuclear,1094
2020-05-08,PL05,Rovaniemi Plant,Hydro,416
2020-05-09,PL01,Vaasa Plant,Wind,113
2020-05-09,PL02,Espoo Plant,Solar,69
2020-05-09,PL03,Oulu Plant,Biomass,301
2020-05-09,PL04,Tampere Plant,Nuclear,1109
2020-05-09,PL05,Rovaniemi Plant,Hydro,380
2020-05-10,PL01,Vaasa Plant,Wind,90
2020-05-10,PL02,Espoo Plant,Solar,61
2020-05-10,PL03,Oulu Plant,Biomass,314
2020-05-10,PL04,Tampere Plant,Nuclear,1100
2020-05-10,PL05,Rovaniemi Plant,Hydro,413
2020-05-11,PL01,Vaasa Plant,Wind,106
2020-05-11,PL02,Espoo Plant,Solar,36
2020-05-11,PL03,Oulu Plant,Biomass,314
2020-05-11,PL04,Tampere Plant,Nuclear,1089
2020-05-11,PL05,Rovaniemi Plant,Hydro,404
2020-05-12,PL01,Vaasa Plant,Wind,105
2020-05-12,PL02,Espoo Plant,Solar,41
2020-05-12,PL03,Oulu Plant,Biomass,311
2020-05-12,PL04,Tampere Plant,Nuclear,1109
2020-05-12,PL05,Rovaniemi Plant,Hydro,409
2020-05-13,PL01,Vaasa Plant,Wind,80
2020-05-13,PL02,Espoo Plant,Solar,55
2020-05-13,PL03,Oulu Plant,Biomass,311
2020-05-13,PL04,Tampere Plant,Nuclear,1089
2020-05-13,PL05,Rovaniemi Plant,Hydro,415
2020-05-14,PL01,Vaasa Plant,Wind,101
2020-05-14,PL02,Espoo Plant,Solar,51
2020-05-14,PL03,Oulu Plant,Biomass,286
2020-05-14,PL04,Tampere Plant,Nuclear,1099
2020-05-14,PL05,Rovaniemi Plant,Hydro,415
2020-05-15,PL01,Vaasa Plant,Wind,96
2020-05-15,PL02,Espoo Plant,Solar,36
2020-05-15,PL03,Oulu Plant,Biomass,302
2020-05-15,PL04,Tampere Plant,Nuclear,1108
2020-05-15,PL05,Rovaniemi Plant,Hydro,404
2020-05-16,PL01,Vaasa Plant,Wind,101
2020-05-16,PL02,Espoo Plant,Solar,42
2020-05-16,PL03,Oulu Plant,Biomass,315
2020-05-16,PL04,Tampere Plant,Nuclear,1105
2020-05-16,PL05,Rovaniemi Plant,Hydro,407
2020-05-17,PL01,Vaasa Plant,Wind,100
2020-05-17,PL02,Espoo Plant,Solar,53
2020-05-17,PL03,Oulu Plant,Biomass,287
2020-05-17,PL04,Tampere Plant,Nuclear,1101
2020-05-17,PL05,Rovaniemi Plant,Hydro,392
2020-05-18,PL01,Vaasa Plant,Wind,117
2020-05-18,PL02,Espoo Plant,Solar,58
2020-05-18,PL03,Oulu Plant,Biomass,314
2020-05-18,PL04,Tampere Plant,Nuclear,1107
2020-05-18,PL05,Rovaniemi Plant,Hydro,397
2020-05-19,PL01,Vaasa Plant,Wind,86
2020-05-19,PL02,Espoo Plant,Solar,36
2020-05-19,PL03,Oulu Plant,Biomass,297
2020-05-19,PL04,Tampere Plant,Nuclear,1096
2020-05-19,PL05,Rovaniemi Plant,Hydro,387
2020-05-20,PL01,Vaasa Plant,Wind,84
2020-05-20,PL02,Espoo Plant,Solar,31
2020-05-20,PL03,Oulu Plant,Biomass,293
2020-05-20,PL04,Tampere Plant,Nuclear,1111
2020-05-20,PL05,Rovaniemi Plant,Hydro,384
2020-05-21,PL01,Vaasa Plant,Wind,80
2020-05-21,PL02,Espoo Plant,Solar,40
2020-05-21,PL03,Oulu Plant,Biomass,282
2020-05-21,PL04,Tampere Plant,Nuclear,1107
2020-05-21,PL05,Rovaniemi Plant,Hydro,400
2020-05-22,PL01,Vaasa Plant,Wind,95
2020-05-22,PL02,Espoo Plant,Solar,46
2020-05-22,PL03,Oulu Plant,Biomass,309
2020-05-22,PL04,Tampere Plant,Nuclear,1114
2020-05-22,PL05,Rovaniemi Plant,Hydro,388
2020-05-23,PL01,Vaasa Plant,Wind,112
2020-05-23,PL02,Espoo Plant,Solar,38
2020-05-23,PL03,Oulu Plant,Biomass,285
2020-05-23,PL04,Tampere Plant,Nuclear,1081
2020-05-23,PL05,Rovaniemi Plant,Hydro,397
2020-05-24,PL01,Vaasa Plant,Wind,105
2020-05-24,PL02,Espoo Plant,Solar,53
2020-05-24,PL03,Oulu Plant,Biomass,308
2020-05-24,PL04,Tampere Plant,Nuclear,1100
2020-05-24,PL05,Rovaniemi Plant,Hydro,381
2020-05-25,PL01,Vaasa Plant,Wind,87
2020-05-25,PL02,Espoo Plant,Solar,47
2020-05-25,PL03,Oulu Plant,Biomass,317
2020-05-25,PL04,Tampere Plant,Nuclear,1115
2020-05-25,PL05,Rovaniemi Plant,Hydro,407
2020-05-26,PL01,Vaasa Plant,Wind,108
2020-05-26,PL02,Espoo Plant,Solar,65
2020-05-26,PL03,Oulu Plant,Biomass,283
2020-05-26,PL04,Tampere Plant,Nuclear,1101
2020-05-26,PL05,Rovaniemi Plant,Hydro,410
2020-05-27,PL01,Vaasa Plant,Wind,95
2020-05-27,PL02,Espoo Plant,Solar,65
2020-05-27,PL03,Oulu Plant,Biomass,314
2020-05-27,PL04,Tampere Plant,Nuclear,1106
2020-05-27,PL05,Rovaniemi Plant,Hydro,416
2020-05-28,PL01,Vaasa Plant,Wind,85
2020-05-28,PL02,Espoo Plant,Solar,43
2020-05-28,PL03,Oulu Plant,Biomass,305
2020-05-28,PL04,Tampere Plant,Nuclear,1099
2020-05-28,PL05,Rovaniemi Plant,Hydro,408
2020-05-29,PL01,Vaasa Plant,Wind,116
2020-05-29,PL02,Espoo Plant,Solar,61
2020-05-29,PL03,Oulu Plant,Biomass,281
2020-05-29,PL04,Tampere Plant,Nuclear,1116
2020-05-29,PL05,Rovaniemi Plant,Hydro,412
2020-05-30,PL01,Vaasa Plant,Wind,109
2020-05-30,PL02,Espoo Plant,Solar,43
2020-05-30,PL03,Oulu Plant,Biomass,307
2020-05-30,PL04,Tampere Plant,Nuclear,1113
2020-05-30,PL05,Rovaniemi Plant,Hydro,389
2020-05-31,PL01,Vaasa Plant,Wind,111
2020-05-31,PL02,Espoo Plant,Solar,65
2020-05-31,PL03,Oulu Plant,Biomass,296
2020-05-31,PL04,Tampere Plant,Nuclear,1106
2020-05-31,PL05,Rovaniemi Plant,Hydro,404
2020-06-01,PL01,Vaasa Plant,Wind,83
2020-06-01,PL02,Espoo Plant,Solar,44
2020-06-01,PL03,Oulu Plant,Biomass,292
2020-06-01,PL04,Tampere Plant,Nuclear,1093
2020-06-01,PL05,Rovaniemi Plant,Hydro,400
2020-06-02,PL01,Vaasa Plant,Wind,99
2020-06-02,PL02,Espoo Plant,Solar,69
2020-06-02,PL03,Oulu Plant,Biomass,281
2020-06-02,PL04,Tampere Plant,Nuclear,1098
2020-06-02,PL05,Rovaniemi Plant,Hydro,389
2020-06-03,PL01,Vaasa Plant,Wind,118
2020-06-03,PL02,Espoo Plant,Solar,37
2020-06-03,PL03,Oulu Plant,Biomass,308
2020-06-03,PL04,Tampere Plant,Nuclear,1083
2020-06-03,PL05,Rovaniemi Plant,Hydro,396
2020-06-04,PL01,Vaasa Plant,Wind,80
2020-06-04,PL02,Espoo Plant,Solar,57
2020-06-04,PL03,Oulu Plant,Biomass,316
2020-06-04,PL04,Tampere Plant,Nuclear,1105
2020-06-04,PL05,Rovaniemi Plant,Hydro,412
2020-06-05,PL01,Vaasa Plant,Wind,103
2020-06-05,PL02,Espoo Plant,Solar,38
2020-06-05,PL03,Oulu Plant,Biomass,291
2020-06-05,PL04,Tampere Plant,Nuclear,1107
2020-06-05,PL05,Rovaniemi Plant,Hydro,403
2020-06-06,PL01,Vaasa Plant,Wind,83
2020-06-06,PL02,Espoo Plant,Solar,60
2020-06-06,PL03,Oulu Plant,Biomass,297
2020-06-06,PL04,Tampere Plant,Nuclear,1080
2020-06-06,PL05,Rovaniemi Plant,Hydro,404
2020-06-07,PL01,Vaasa Plant,Wind,101
2020-06-07,PL02,Espoo Plant,Solar,39
2020-06-07,PL03,Oulu Plant,Biomass,303
2020-06-07,PL04,Tampere Plant,Nuclear,1081
2020-06-07,PL05,Rovaniemi Plant,Hydro,419
2020-06-08,PL01,Vaasa Plant,Wind,86
2020-06-08,PL02,Espoo Plant,Solar,37
2020-06-08,PL03,Oulu Plant,Biomass,280
2020-06-08,PL04,Tampere Plant,Nuclear,1117
2020-06-08,PL05,Rovaniemi Plant,Hydro,409
2020-06-09,PL01,Vaasa Plant,Wind,104
2020-06-09,PL02,Espoo Plant,Solar,69
2020-06-09,PL03,Oulu Plant,Biomass,284
2020-06-09,PL04,Tampere Plant,Nuclear,1115
2020-06-09,PL05,Rovaniemi Plant,Hydro,400
2020-06-10,PL01,Vaasa Plant,Wind,101
2020-06-10,PL02,Espoo Plant,Solar,34
2020-06-10,PL03,Oulu Plant,Biomass,316
2020-06-10,PL04,Tampere Plant,Nuclear,1080
2020-06-10,PL05,Rovaniemi Plant,Hydro,409
2020-06-11,PL01,Vaasa Plant,Wind,85
2020-06-11,PL02,Espoo Plant,Solar,39
2020-06-11,PL03,Oulu Plant,Biomass,312
2020-06-11,PL04,Tampere Plant,Nuclear,1086
2020-06-11,PL05,Rovaniemi Plant,Hydro,416
2020-06-12,PL01,Vaasa Plant,Wind,105
2020-06-12,PL02,Espoo Plant,Solar,63
2020-06-12,PL03,Oulu Plant,Biomass,318
2020-06-12,PL04,Tampere Plant,Nuclear,1102
2020-06-12,PL05,Rovaniemi Plant,Hydro,405
2020-06-13,PL01,Vaasa Plant,Wind,93
2020-06-13,PL02,Espoo Plant,Solar,61
2020-06-13,PL03,Oulu Plant,Biomass,295
2020-06-13,PL04,Tampere Plant,Nuclear,1090
2020-06-13,PL05,Rovaniemi Plant,Hydro,406
2020-06-14,PL01,Vaasa Plant,Wind,110
2020-06-14,PL02,Espoo Plant,Solar,53
2020-06-14,PL03,Oulu Plant,Biomass,292
2020-06-14,PL04,Tampere Plant,Nuclear,1093
2020-06-14,PL05,Rovaniemi Plant,Hydro,393
2020-06-15,PL01,Vaasa Plant,Wind,117
2020-06-15,PL02,Espoo Plant,Solar,67
2020-06-15,PL03,Oulu Plant,Biomass,286
2020-06-15,PL04,Tampere Plant,Nuclear,1090
2020-06-15,PL05,Rovaniemi Plant,Hydro,390
2020-06-16,PL01,Vaasa Plant,Wind,100
2020-06-16,PL02,Espoo Plant,Solar,46
2020-06-16,PL03,Oulu Plant,Biomass,285
2020-06-16,PL04,Tampere Plant,Nuclear,1115
2020-06-16,PL05,Rovaniemi Plant,Hydro,387
2020-06-17,PL01,Vaasa Plant,Wind,82
2020-06-17,PL02,Espoo Plant,Solar,57
2020-06-17,PL03,Oulu Plant,Biomass,298
2020-06-17,PL04,Tampere Plant,Nuclear,1103
2020-06-17,PL05,Rovaniemi Plant,Hydro,411
2020-06-18,PL01,Vaasa Plant,Wind,108
2020-06-18,PL02,Espoo Plant,Solar,60
2020-06-18,PL03,Oulu Plant,Biomass,306
2020-06-18,PL04,Tampere Plant,Nuclear,1080
2020-06-18,PL05,Rovaniemi Plant,Hydro,402
2020-06-19,PL01,Vaasa Plant,Wind,82
2020-06-19,PL02,Espoo Plant,Solar,52
2020-06-19,PL03,Oulu Plant,Biomass,311
2020-06-19,PL04,Tampere Plant,Nuclear,1116
2020-06-19,PL05,Rovaniemi Plant,Hydro,394
2020-06-20,PL01,Vaasa Plant,Wind,106
2020-06-20,PL02,Espoo Plant,Solar,31
2020-06-20,PL03,Oulu Plant,Biomass,292
2020-06-20,PL04,Tampere Plant,Nuclear,1095
2020-06-20,PL05,Rovaniemi Plant,Hydro,404
2020-06-21,PL01,Vaasa Plant,Wind,103
2020-06-21,PL02,Espoo Plant,Solar,66
2020-06-21,PL03,Oulu Plant,Biomass,300
2020-06-21,PL04,Tampere Plant,Nuclear,1102
2020-06-21,PL05,Rovaniemi Plant,Hydro,395
2020-06-22,PL01,Vaasa Plant,Wind,85
2020-06-22,PL02,Espoo Plant,Solar,39
2020-06-22,PL03,Oulu Plant,Biomass,293
2020-06-22,PL04,Tampere Plant,Nuclear,1090
2020-06-22,PL05,Rovaniemi Plant,Hydro,412
2020-06-23,PL01,Vaasa Plant,Wind,104
2020-06-23,PL02,Espoo Plant,Solar,61
2020-06-23,PL03,Oulu Plant,Biomass,280
2020-06-23,PL04,Tampere Plant,Nuclear,1091
2020-06-23,PL05,Rovaniemi Plant,Hydro,410
2020-06-24,PL01,Vaasa Plant,Wind,96
2020-06-24,PL02,Espoo Plant,Solar,45
2020-06-24,PL03,Oulu Plant,Biomass,309
2020-06-24,PL04,Tampere Plant,Nuclear,1080
2020-06-24,PL05,Rovaniemi Plant,Hydro,386
2020-06-25,PL01,Vaasa Plant,Wind,104
2020-06-25,PL02,Espoo Plant,Solar,44
2020-06-25,PL03,Oulu Plant,Biomass,302
2020-06-25,PL04,Tampere Plant,Nuclear,1083
2020-06-25,PL05,Rovaniemi Plant,Hydro,391
2020-06-26,PL01,Vaasa Plant,Wind,95
2020-06-26,PL02,Espoo Plant,Solar,55
2020-06-26,PL03,Oulu Plant,Biomass,312
2020-06-26,PL04,Tampere Plant,Nuclear,1111
2020-06-26,PL05,Rovaniemi Plant,Hydro,417
2020-06-27,PL01,Vaasa Plant,Wind,117
2020-06-27,PL02,Espoo Plant,Solar,57
2020-06-27,PL03,Oulu Plant,Biomass,288
2020-06-27,PL04,Tampere Plant,Nuclear,1088
2020-06-27,PL05,Rovaniemi Plant,Hydro,396
2020-06-28,PL01,Vaasa Plant,Wind,106
2020-06-28,PL02,Espoo Plant,Solar,67
2020-06-28,PL03,Oulu Plant,Biomass,299
2020-06-28,PL04,Tampere Plant,Nuclear,1086
2020-06-28,PL05,Rovaniemi Plant,Hydro,411
2020-06-29,PL01,Vaasa Plant,Wind,98
2020-06-29,PL02,Espoo Plant,Solar,35
2020-06-29,PL03,Oulu Plant,Biomass,282
2020-06-29,PL04,Tampere Plant,Nuclear,1097
2020-06-29,PL05,Rovaniemi Plant,Hydro,380
2020-06-30,PL01,Vaasa Plant,Wind,99
2020-06-30,PL02,Espoo Plant,Solar,62
2020-06-30,PL03,Oulu Plant,Biomass,297
2020-06-30,PL04,Tampere Plant,Nuclear,1112
2020-06-30,PL05,Rovaniemi Plant,Hydro,384
2020-07-01,PL01,Vaasa Plant,Wind,82
2020-07-01,PL02,Espoo Plant,Solar,42
2020-07-01,PL03,Oulu Plant,Biomass,294
2020-07-01,PL04,Tampere Plant,Nuclear,1110
2020-07-01,PL05,Rovaniemi Plant,Hydro,413
2020-07-02,PL01,Vaasa Plant,Wind,113
2020-07-02,PL02,Espoo Plant,Solar,41
2020-07-02,PL03,Oulu Plant,Biomass,300
2020-07-02,PL04,Tampere Plant,Nuclear,1117
2020-07-02,PL05,Rovaniemi Plant,Hydro,388
2020-07-03,PL01,Vaasa Plant,Wind,98
2020-07-03,PL02,Espoo Plant,Solar,44
2020-07-03,PL03,Oulu Plant,Biomass,287
2020-07-03,PL04,Tampere Plant,Nuclear,1116
2020-07-03,PL05,Rovaniemi Plant,Hydro,417
2020-07-04,PL01,Vaasa Plant,Wind,115
2020-07-04,PL02,Espoo Plant,Solar,62
2020-07-04,PL03,Oulu Plant,Biomass,280
2020-07-04,PL04,Tampere Plant,Nuclear,1084
2020-07-04,PL05,Rovaniemi Plant,Hydro,419
2020-07-05,PL01,Vaasa Plant,Wind,104
2020-07-05,PL02,Espoo Plant,Solar,34
2020-07-05,PL03,Oulu Plant,Biomass,293
2020-07-05,PL04,Tampere Plant,Nuclear,1101
2020-07-05,PL05,Rovaniemi Plant,Hydro,392
2020-07-06,PL01,Vaasa Plant,Wind,83
2020-07-06,PL02,Espoo Plant,Solar,63
2020-07-06,PL03,Oulu Plant,Biomass,305
2020-07-06,PL04,Tampere Plant,Nuclear,1098
2020-07-06,PL05,Rovaniemi Plant,Hydro,409
2020-07-07,PL01,Vaasa Plant,Wind,110
2020-07-07,PL02,Espoo Plant,Solar,43
2020-07-07,PL03,Oulu Plant,Biomass,299
2020-07-07,PL04,Tampere Plant,Nuclear,1108
2020-07-07,PL05,Rovaniemi Plant,Hydro,413
2020-07-08,PL01,Vaasa Plant,Wind,91
2020-07-08,PL02,Espoo Plant,Solar,36
2020-07-08,PL03,Oulu Plant,Biomass,296
2020-07-08,PL04,Tampere Plant,Nuclear,1103
2020-07-08,PL05,Rovaniemi Plant,Hydro,381
2020-07-09,PL01,Vaasa Plant,Wind,116
2020-07-09,PL02,Espoo Plant,Solar,39
2020-07-09,PL03,Oulu Plant,Biomass,305
2020-07-09,PL04,Tampere Plant,Nuclear,1082
2020-07-09,PL05,Rovaniemi Plant,Hydro,415
2020-07-10,PL01,Vaasa Plant,Wind,87
2020-07-10,PL02,Espoo Plant,Solar,63
2020-07-10,PL03,Oulu Plant,Biomass,294
2020-07-10,PL04,Tampere Plant,Nuclear,1119
2020-07-10,PL05,Rovaniemi Plant,Hydro,383
2020-07-11,PL01,Vaasa Plant,Wind,117
2020-07-11,PL02,Espoo Plant,Solar,42
2020-07-11,PL03,Oulu Plant,Biomass,309
2020-07-11,PL04,Tampere Plant,Nuclear,1105
2020-07-11,PL05,Rovaniemi Plant,Hydro,403
2020-07-12,PL01,Vaasa Plant,Wind,80
2020-07-12,PL02,Espoo Plant,Solar,39
2020-07-12,PL03,Oulu Plant,Biomass,296
2020-07-12,PL04,Tampere Plant,Nuclear,1087
2020-07-12,PL05,Rovaniemi Plant,Hydro,396
2020-07-13,PL01,Vaasa Plant,Wind,116
2020-07-13,PL02,Espoo Plant,Solar,48
2020-07-13,PL03,Oulu Plant,Biomass,285
2020-07-13,PL04,Tampere Plant,Nuclear,1115
2020-07-13,PL05,Rovaniemi Plant,Hydro,380
2020-07-14,PL01,Vaasa Plant,Wind,108
2020-07-14,PL02,Espoo Plant,Solar,31
2020-07-14,PL03,Oulu Plant,Biomass,284
2020-07-14,PL04,Tampere Plant,Nuclear,1100
2020-07-14,PL05,Rovaniemi Plant,Hydro,415
2020-07-15,PL01,Vaasa Plant,Wind,82
2020-07-15,PL02,Espoo Plant,Solar,40
2020-07-15,PL03,Oulu Plant,Biomass,296
2020-07-15,PL04,Tampere Plant,Nuclear,1091
2020-07-15,PL05,Rovaniemi Plant,Hydro,399
2020-07-16,PL01,Vaasa Plant,Wind,119
2020-07-16,PL02,Espoo Plant,Solar,46
2020-07-16,PL03,Oulu Plant,Biomass,312
2020-07-16,PL04,Tampere Plant,Nuclear,1104
2020-07-16,PL05,Rovaniemi Plant,Hydro,418
2020-07-17,PL01,Vaasa Plant,Wind,91
2020-07-17,PL02,Espoo Plant,Solar,37
2020-07-17,PL03,Oulu Plant,Biomass,293
2020-07-17,PL04,Tampere Plant,Nuclear,1086
2020-07-17,PL05,Rovaniemi Plant,Hydro,380
2020-07-18,PL01,Vaasa Plant,Wind,98
2020-07-18,PL02,Espoo Plant,Solar,65
2020-07-18,PL03,Oulu Plant,Biomass,297
2020-07-18,PL04,Tampere Plant,Nuclear,1109
2020-07-18,PL05,Rovaniemi Plant,Hydro,413
2020-07-19,PL01,Vaasa Plant,Wind,97
2020-07-19,PL02,Espoo Plant,Solar,39
2020-07-19,PL03,Oulu Plant,Biomass,280
2020-07-19,PL04,Tampere Plant,Nuclear,1115
2020-07-19,PL05,Rovaniemi Plant,Hydro,397
2020-07-20,PL01,Vaasa Plant,Wind,113
2020-07-20,PL02,Espoo Plant,Solar,67
2020-07-20,PL03,Oulu Plant,Biomass,283
2020-07-20,PL04,Tampere Plant,Nuclear,1096
2020-07-20,PL05,Rovaniemi Plant,Hydro,407
2020-07-21,PL01,Vaasa Plant,Wind,94
2020-07-21,PL02,Espoo Plant,Solar,69
2020-07-21,PL03,Oulu Plant,Biomass,280
2020-07-21,PL04,Tampere Plant,Nuclear,1104
2020-07-21,PL05,Rovaniemi Plant,Hydro,394
2020-07-22,PL01,Vaasa Plant,Wind,112
2020-07-22,PL02,Espoo Plant,Solar,36
2020-07-22,PL03,Oulu Plant,Biomass,289
2020-07-22,PL04,Tampere Plant,Nuclear,1103
2020-07-22,PL05,Rovaniemi Plant,Hydro,403
2020-07-23,PL01,Vaasa Plant,Wind,109
2020-07-23,PL02,Espoo Plant,Solar,43
2020-07-23,PL03,Oulu Plant,Biomass,315
2020-07-23,PL04,Tampere Plant,Nuclear,1095
2020-07-23,PL05,Rovaniemi Plant,Hydro,380
2020-07-24,PL01,Vaasa Plant,Wind,91
2020-07-24,PL02,Espoo Plant,Solar,30
2020-07-24,PL03,Oulu Plant,Biomass,299
2020-07-24,PL04,Tampere Plant,Nuclear,1098
2020-07-24,PL05,Rovaniemi Plant,Hydro,398
2020-07-25,PL01,Vaasa Plant,Wind,109
2020-07-25,PL02,Espoo Plant,Solar,61
2020-07-25,PL03,Oulu Plant,Biomass,315
2020-07-25,PL04,Tampere Plant,Nuclear,1112
2020-07-25,PL05,Rovaniemi Plant,Hydro,413
2020-07-26,PL01,Vaasa Plant,Wind,99
2020-07-26,PL02,Espoo Plant,Solar,60
2020-07-26,PL03,Oulu Plant,Biomass,295
2020-07-26,PL04,Tampere Plant,Nuclear,1110
2020-07-26,PL05,Rovaniemi Plant,Hydro,398
2020-07-27,PL01,Vaasa Plant,Wind,96
