date,plant_id,heating_produced_mwh,heating_consumed_mwh
2020-07-04,PL05,579,573
2020-07-05,PL01,328,310
2020-07-05,PL02,615,604
2020-07-05,PL03,240,229
2020-07-05,PL04,514,510
2020-07-05,PL05,243,241
2020-07-06,PL01,612,608
2020-07-06,PL02,473,459
2020-07-06,PL03,621,605
2020-07-06,PL04,613,608
2020-07-06,PL05,393,376
2020-07-07,PL01,698,697
2020-07-07,PL02,681,673
2020-07-07,PL03,633,619
2020-07-07,PL04,499,499
2020-07-07,PL05,204,202
2020-07-08,PL01,612,598
2020-07-08,PL02,85,67
2020-07-08,PL03,193,191
2020-07-08,PL04,346,343
2020-07-08,PL05,159,153
2020-07-09,PL01,131,116
2020-07-09,PL02,405,397
2020-07-09,PL03,137,135
2020-07-09,PL04,553,549
2020-07-09,PL05,618,616
2020-07-10,PL01,52,39
2020-07-10,PL02,283,273
2020-07-10,PL03,527,508
2020-07-10,PL04,615,611
2020-07-10,PL05,215,196
2020-07-11,PL01,398,389
2020-07-11,PL02,557,538
2020-07-11,PL03,482,471
2020-07-11,PL04,376,358
2020-07-11,PL05,498,486
2020-07-12,PL01,414,411
2020-07-12,PL02,269,251
2020-07-12,PL03,56,37
2020-07-12,PL04,538,523
2020-07-12,PL05,133,124
2020-07-13,PL01,219,219
2020-07-13,PL02,317,299
2020-07-13,PL03,495,484
2020-07-13,PL04,55,46
2020-07-13,PL05,148,140
2020-07-14,PL01,403,386
2020-07-14,PL02,287,282
2020-07-14,PL03,249,242
2020-07-14,PL04,482,469
2020-07-14,PL05,213,202
2020-07-15,PL01,479,461
2020-07-15,PL02,226,208
2020-07-15,PL03,328,327
2020-07-15,PL04,255,238
2020-07-15,PL05,562,558
2020-07-16,PL01,548,530
2020-07-16,PL02,184,177
2020-07-16,PL03,683,678
2020-07-16,PL04,673,666
2020-07-16,PL05,592,578
2020-07-17,PL01,510,507
2020-07-17,PL02,468,450
2020-07-17,PL03,293,282
2020-07-17,PL04,552,543
2020-07-17,PL05,682,664
2020-07-18,PL01,392,380
2020-07-18,PL02,211,195
2020-07-18,PL03,321,321
2020-07-18,PL04,469,464
2020-07-18,PL05,325,313
2020-07-19,PL01,393,384
2020-07-19,PL02,499,480
2020-07-19,PL03,324,318
2020-07-19,PL04,299,289
2020-07-19,PL05,285,279
2020-07-20,PL01,368,360
2020-07-20,PL02,625,609
2020-07-20,PL03,534,534
2020-07-20,PL04,196,189
2020-07-20,PL05,599,585
2020-07-21,PL01,561,558
2020-07-21,PL02,388,388
2020-07-21,PL03,578,577
2020-07-21,PL04,80,74
2020-07-21,PL05,91,82
2020-07-22,PL01,523,519
2020-07-22,PL02,244,241
2020-07-22,PL03,498,480
2020-07-22,PL04,491,480
2020-07-22,PL05,461,454
2020-07-23,PL01,362,348
2020-07-23,PL02,343,329
2020-07-23,PL03,114,106
2020-07-23,PL04,513,505
2020-07-23,PL05,484,466
2020-07-24,PL01,426,408
2020-07-24,PL02,596,580
2020-07-24,PL03,528,513
2020-07-24,PL04,511,496
2020-07-24,PL05,584,572
2020-07-25,PL01,532,521
2020-07-25,PL02,146,145
2020-07-25,PL03,553,538
2020-07-25,PL04,522,516
2020-07-25,PL05,690,677
2020-07-26,PL01,349,336
2020-07-26,PL02,464,457
2020-07-26,PL03,601,582
2020-07-26,PL04,275,274
2020-07-26,PL05,555,536
2020-07-27,PL01,670,663
2020-07-27,PL02,161,153
2020-07-27,PL03,368,362
2020-07-27,PL04,449,430
2020-07-27,PL05,139,130
2020-07-28,PL01,175,173
2020-07-28,PL02,85,80
2020-07-28,PL03,234,228
2020-07-28,PL04,318,302
2020-07-28,PL05,202,195
2020-07-29,PL01,201,200
2020-07-29,PL02,522,503
2020-07-29,PL03,510,504
2020-07-29,PL04,288,274
2020-07-29,PL05,260,243
2020-07-30,PL01,257,240
2020-07-30,PL02,91,89
2020-07-30,PL03,245,230
2020-07-30,PL04,214,201
2020-07-30,PL05,543,543
2020-07-31,PL01,571,559
2020-07-31,PL02,384,369
2020-07-31,PL03,334,320
2020-07-31,PL04,304,297
2020-07-31,PL05,582,576
2020-08-01,PL01,459,452
2020-08-01,PL02,227,211
2020-08-01,PL03,517,506
2020-08-01,PL04,651,651
2020-08-01,PL05,353,337
2020-08-02,PL01,686,677
2020-08-02,PL02,265,263
2020-08-02,PL03,100,86
2020-08-02,PL04,118,111
2020-08-02,PL05,291,290
2020-08-03,PL01,447,431
2020-08-03,PL02,690,687
2020-08-03,PL03,437,435
2020-08-03,PL04,446,438
2020-08-03,PL05,52,49
2020-08-04,PL01,523,508
2020-08-04,PL02,168,154
2020-08-04,PL03,331,327
2020-08-04,PL04,433,429
2020-08-04,PL05,396,378
2020-08-05,PL01,627,625
2020-08-05,PL02,391,388
2020-08-05,PL03,301,282
2020-08-05,PL04,416,400
2020-08-05,PL05,334,321
2020-08-06,PL01,399,380
2020-08-06,PL02,289,271
2020-08-06,PL03,487,473
2020-08-06,PL04,234,221
2020-08-06,PL05,146,129
2020-08-07,PL01,539,522
2020-08-07,PL02,217,199
2020-08-07,PL03,174,158
2020-08-07,PL04,127,122
2020-08-07,PL05,470,453
2020-08-08,PL01,685,667
2020-08-08,PL02,66,63
2020-08-08,PL03,678,661
2020-08-08,PL04,627,612
2020-08-08,PL05,384,378
2020-08-09,PL01,533,518
2020-08-09,PL02,473,455
2020-08-09,PL03,82,79
2020-08-09,PL04,514,508
2020-08-09,PL05,270,265
2020-08-10,PL01,547,530
2020-08-10,PL02,222,204
2020-08-10,PL03,52,52
2020-08-10,PL04,690,678
2020-08-10,PL05,312,300
2020-08-11,PL01,306,298
2020-08-11,PL02,471,469
2020-08-11,PL03,433,428
2020-08-11,PL04,62,58
2020-08-11,PL05,321,308
2020-08-12,PL01,493,474
2020-08-12,PL02,562,557
2020-08-12,PL03,695,692
2020-08-12,PL04,476,460
2020-08-12,PL05,538,521
2020-08-13,PL01,651,647
2020-08-13,PL02,151,148
2020-08-13,PL03,145,128
2020-08-13,PL04,294,291
2020-08-13,PL05,561,546
2020-08-14,PL01,516,498
2020-08-14,PL02,638,635
2020-08-14,PL03,660,656
2020-08-14,PL04,692,676
2020-08-14,PL05,305,289
2020-08-15,PL01,698,679
2020-08-15,PL02,462,445
2020-08-15,PL03,581,572
2020-08-15,PL04,334,324
2020-08-15,PL05,306,294
2020-08-16,PL01,388,383
2020-08-16,PL02,630,616
2020-08-16,PL03,283,272
2020-08-16,PL04,471,462
2020-08-16,PL05,244,232
2020-08-17,PL01,425,407
2020-08-17,PL02,89,83
2020-08-17,PL03,474,469
2020-08-17,PL04,224,210
2020-08-17,PL05,686,675
2020-08-18,PL01,403,403
2020-08-18,PL02,343,341
2020-08-18,PL03,400,390
2020-08-18,PL04,217,202
2020-08-18,PL05,224,208
2020-08-19,PL01,396,396
2020-08-19,PL02,456,444
2020-08-19,PL03,480,464
2020-08-19,PL04,662,649
2020-08-19,PL05,228,211
2020-08-20,PL01,601,588
2020-08-20,PL02,262,255
2020-08-20,PL03,403,390
2020-08-20,PL04,180,167
2020-08-20,PL05,338,324
2020-08-21,PL01,554,549
2020-08-21,PL02,457,446
2020-08-21,PL03,637,626
2020-08-21,PL04,433,431
2020-08-21,PL05,72,63
2020-08-22,PL01,107,89
2020-08-22,PL02,575,573
2020-08-22,PL03,135,134
2020-08-22,PL04,96,84
2020-08-22,PL05,345,343
2020-08-23,PL01,267,264
2020-08-23,PL02,77,68
2020-08-23,PL03,418,403
2020-08-23,PL04,204,203
2020-08-23,PL05,348,348
2020-08-24,PL01,434,429
2020-08-24,PL02,621,610
2020-08-24,PL03,359,340
2020-08-24,PL04,80,78
2020-08-24,PL05,369,368
2020-08-25,PL01,169,157
2020-08-25,PL02,455,437
2020-08-25,PL03,187,173
2020-08-25,PL04,590,574
2020-08-25,PL05,471,458
2020-08-26,PL01,254,250
2020-08-26,PL02,605,597
2020-08-26,PL03,159,146
2020-08-26,PL04,95,90
2020-08-26,PL05,403,387
2020-08-27,PL01,623,622
2020-08-27,PL02,333,324
2020-08-27,PL03,222,215
2020-08-27,PL04,200,194
2020-08-27,PL05,102,84
2020-08-28,PL01,595,588
2020-08-28,PL02,67,56
2020-08-28,PL03,170,158
2020-08-28,PL04,300,281
2020-08-28,PL05,529,513
2020-08-29,PL01,304,290
2020-08-29,PL02,407,390
2020-08-29,PL03,507,506
2020-08-29,PL04,664,650
2020-08-29,PL05,542,532
2020-08-30,PL01,636,625
2020-08-30,PL02,553,550
2020-08-30,PL03,159,145
2020-08-30,PL04,668,655
2020-08-30,PL05,424,424
2020-08-31,PL01,621,606
2020-08-31,PL02,573,567
2020-08-31,PL03,354,350
2020-08-31,PL04,616,602
2020-08-31,PL05,159,154
2020-09-01,PL01,597,584
2020-09-01,PL02,322,312
2020-09-01,PL03,270,253
2020-09-01,PL04,152,139
2020-09-01,PL05,366,354
2020-09-02,PL01,360,355
2020-09-02,PL02,580,580
2020-09-02,PL03,654,649
2020-09-02,PL04,639,625
2020-09-02,PL05,85,73
2020-09-03,PL01,376,365
2020-09-03,PL02,284,280
2020-09-03,PL03,573,564
2020-09-03,PL04,453,447
2020-09-03,PL05,390,379
2020-09-04,PL01,699,680
2020-09-04,PL02,430,415
2020-09-04,PL03,382,374
2020-09-04,PL04,127,111
2020-09-04,PL05,648,647
2020-09-05,PL01,698,680
2020-09-05,PL02,145,137
2020-09-05,PL03,478,476
2020-09-05,PL04,225,211
2020-09-05,PL05,372,356
2020-09-06,PL01,642,635
2020-09-06,PL02,303,298
2020-09-06,PL03,125,115
2020-09-06,PL04,590,582
2020-09-06,PL05,590,574
2020-09-07,PL01,664,658
2020-09-07,PL02,664,649
2020-09-07,PL03,277,265
2020-09-07,PL04,653,645
2020-09-07,PL05,400,393
2020-09-08,PL01,632,617
2020-09-08,PL02,138,130
2020-09-08,PL03,163,151
2020-09-08,PL04,342,330
2020-09-08,PL05,235,220
2020-09-09,PL01,88,84
2020-09-09,PL02,523,522
2020-09-09,PL03,515,512
2020-09-09,PL04,274,261
2020-09-09,PL05,462,446
2020-09-10,PL01,687,684
2020-09-10,PL02,647,644
2020-09-10,PL03,346,328
2020-09-10,PL04,166,159
2020-09-10,PL05,157,149
2020-09-11,PL01,211,211
2020-09-11,PL02,369,365
2020-09-11,PL03,585,566
2020-09-11,PL04,550,543
2020-09-11,PL05,371,357
2020-09-12,PL01,452,438
2020-09-12,PL02,131,119
2020-09-12,PL03,665,652
2020-09-12,PL04,643,624
2020-09-12,PL05,523,521
2020-09-13,PL01,236,234
2020-09-13,PL02,91,77
2020-09-13,PL03,117,113
2020-09-13,PL04,201,186
2020-09-13,PL05,265,259
2020-09-14,PL01,217,201
2020-09-14,PL02,116,102
2020-09-14,PL03,573,569
2020-09-14,PL04,170,166
2020-09-14,PL05,95,95
2020-09-15,PL01,554,554
2020-09-15,PL02,548,538
2020-09-15,PL03,303,290
2020-09-15,PL04,619,611
2020-09-15,PL05,407,389
2020-09-16,PL01,566,557
2020-09-16,PL02,307,297
2020-09-16,PL03,339,327
2020-09-16,PL04,551,547
2020-09-16,PL05,603,603
2020-09-17,PL01,142,130
2020-09-17,PL02,317,314
2020-09-17,PL03,401,394
2020-09-17,PL04,693,678
2020-09-17,PL05,656,646
2020-09-18,PL01,194,191
2020-09-18,PL02,685,673
2020-09-18,PL03,360,347
2020-09-18,PL04,373,364
2020-09-18,PL05,271,268
2020-09-19,PL01,315,314
2020-09-19,PL02,665,662
2020-09-19,PL03,301,286
2020-09-19,PL04,372,356
2020-09-19,PL05,396,394
2020-09-20,PL01,386,367
2020-09-20,PL02,530,526
2020-09-20,PL03,469,469
2020-09-20,PL04,71,60
2020-09-20,PL05,261,254
2020-09-21,PL01,595,589
2020-09-21,PL02,555,551
2020-09-21,PL03,150,132
2020-09-21,PL04,167,150
2020-09-21,PL05,598,595
2020-09-22,PL01,438,429
2020-09-22,PL02,306,292
2020-09-22,PL03,143,132
2020-09-22,PL04,424,411
2020-09-22,PL05,365,351
2020-09-23,PL01,99,90
2020-09-23,PL02,345,334
2020-09-23,PL03,642,637
2020-09-23,PL04,126,117
2020-09-23,PL05,529,529
2020-09-24,PL01,298,285
2020-09-24,PL02,585,579
2020-09-24,PL03,335,317
2020-09-24,PL04,182,178
2020-09-24,PL05,587,576
2020-09-25,PL01,328,322
2020-09-25,PL02,410,398
2020-09-25,PL03,276,273
2020-09-25,PL04,315,308
2020-09-25,PL05,136,135
2020-09-26,PL01,186,171
2020-09-26,PL02,557,553
2020-09-26,PL03,51,50
2020-09-26,PL04,349,332
2020-09-26,PL05,489,481
2020-09-27,PL01,400,388
2020-09-27,PL02,455,451
2020-09-27,PL03,373,358
2020-09-27,PL04,208,192
2020-09-27,PL05,697,683
2020-09-28,PL01,472,463
2020-09-28,PL02,425,421
2020-09-28,PL03,644,633
2020-09-28,PL04,147,128
2020-09-28,PL05,123,108
2020-09-29,PL01,423,410
2020-09-29,PL02,642,633
2020-09-29,PL03,468,463
2020-09-29,PL04,398,384
2020-09-29,PL05,548,534
2020-09-30,PL01,173,159
2020-09-30,PL02,538,523
2020-09-30,PL03,667,663
2020-09-30,PL04,675,660
2020-09-30,PL05,108,106
2020-10-01,PL01,464,457
2020-10-01,PL02,169,169
2020-10-01,PL03,347,347
2020-10-01,PL04,365,362
2020-10-01,PL05,309,306
2020-10-02,PL01,213,213
2020-10-02,PL02,308,296
2020-10-02,PL03,166,147
2020-10-02,PL04,531,514
2020-10-02,PL05,104,95
2020-10-03,PL01,671,653
2020-10-03,PL02,122,118
2020-10-03,PL03,547,546
2020-10-03,PL04,313,297
2020-10-03,PL05,671,653
2020-10-04,PL01,654,654
2020-10-04,PL02,75,62
2020-10-04,PL03,466,460
2020-10-04,PL04,144,129
2020-10-04,PL05,480,461
2020-10-05,PL01,345,342
2020-10-05,PL02,190,177
2020-10-05,PL03,96,77
2020-10-05,PL04,313,309
2020-10-05,PL05,457,439
2020-10-06,PL01,236,230
2020-10-06,PL02,652,645
2020-10-06,PL03,190,177
2020-10-06,PL04,558,543
2020-10-06,PL05,278,267
2020-10-07,PL01,436,420
2020-10-07,PL02,174,172
2020-10-07,PL03,518,514
2020-10-07,PL04,368,357
2020-10-07,PL05,466,453
2020-10-08,PL01,262,248
2020-10-08,PL02,514,495
2020-10-08,PL03,192,181
2020-10-08,PL04,218,202
2020-10-08,PL05,296,289
2020-10-09,PL01,216,198
2020-10-09,PL02,581,566
2020-10-09,PL03,112,101
2020-10-09,PL04,278,272
2020-10-09,PL05,528,526
2020-10-10,PL01,181,162
2020-10-10,PL02,513,511
2020-10-10,PL03,247,243
2020-10-10,PL04,204,200
2020-10-10,PL05,317,314
2020-10-11,PL01,121,118
2020-10-11,PL02,164,164
2020-10-11,PL03,520,504
2020-10-11,PL04,259,252
2020-10-11,PL05,608,591
2020-10-12,PL01,128,112
2020-10-12,PL02,551,549
2020-10-12,PL03,679,672
2020-10-12,PL04,74,70
2020-10-12,PL05,69,66
2020-10-13,PL01,316,300
2020-10-13,PL02,273,254
2020-10-13,PL03,690,682
2020-10-13,PL04,563,544
2020-10-13,PL05,567,565
2020-10-14,PL01,397,397
2020-10-14,PL02,542,540
2020-10-14,PL03,209,199
2020-10-14,PL04,313,298
2020-10-14,PL05,313,300
2020-10-15,PL01,153,146
2020-10-15,PL02,674,663
2020-10-15,PL03,433,425
2020-10-15,PL04,693,688
2020-10-15,PL05,161,154
2020-10-16,PL01,671,654
2020-10-16,PL02,272,266
2020-10-16,PL03,243,239
2020-10-16,PL04,494,494
2020-10-16,PL05,608,598
2020-10-17,PL01,248,238
2020-10-17,PL02,191,177
2020-10-17,PL03,437,428
2020-10-17,PL04,284,281
2020-10-17,PL05,375,373
2020-10-18,PL01,356,353
2020-10-18,PL02,123,116
2020-10-18,PL03,688,676
2020-10-18,PL04,160,155
2020-10-18,PL05,537,522
2020-10-19,PL01,193,192
2020-10-19,PL02,410,396
2020-10-19,PL03,368,359
2020-10-19,PL04,415,413
2020-10-19,PL05,388,374
2020-10-20,PL01,95,95
2020-10-20,PL02,252,251
2020-10-20,PL03,646,646
2020-10-20,PL04,242,232
2020-10-20,PL05,442,432
2020-10-21,PL01,312,307
2020-10-21,PL02,605,588
2020-10-21,PL03,615,603
2020-10-21,PL04,180,173
2020-10-21,PL05,443,438
2020-10-22,PL01,650,646
2020-10-22,PL02,672,669
2020-10-22,PL03,130,121
2020-10-22,PL04,300,292
2020-10-22,PL05,52,45
2020-10-23,PL01,484,474
2020-10-23,PL02,574,564
2020-10-23,PL03,490,490
2020-10-23,PL04,55,55
2020-10-23,PL05,212,200
2020-10-24,PL01,239,239
2020-10-24,PL02,339,336
2020-10-24,PL03,520,510
2020-10-24,PL04,347,345
2020-10-24,PL05,511,494
2020-10-25,PL01,57,38
2020-10-25,PL02,625,621
2020-10-25,PL03,81,77
2020-10-25,PL04,332,319
2020-10-25,PL05,70,55
2020-10-26,PL01,369,364
2020-10-26,PL02,306,295
2020-10-26,PL03,180,169
2020-10-26,PL04,548,547
2020-10-26,PL05,387,386
2020-10-27,PL01,367,356
2020-10-27,PL02,432,431
2020-10-27,PL03,562,557
2020-10-27,PL04,685,680
2020-10-27,PL05,262,253
2020-10-28,PL01,570,551
2020-10-28,PL02,363,344
2020-10-28,PL03,160,152
2020-10-28,PL04,690,683
2020-10-28,PL05,157,144
2020-10-29,PL01,567,554
2020-10-29,PL02,128,116
2020-10-29,PL03,380,380
2020-10-29,PL04,663,655
2020-10-29,PL05,77,77
2020-10-30,PL01,331,322
2020-10-30,PL02,271,265
2020-10-30,PL03,630,617
2020-10-30,PL04,596,584
2020-10-30,PL05,199,197
2020-10-31,PL01,55,45
2020-10-31,PL02,321,309
2020-10-31,PL03,242,242
2020-10-31,PL04,453,434
2020-10-31,PL05,609,609
2020-11-01,PL01,560,542
2020-11-01,PL02,622,603
2020-11-01,PL03,514,507
2020-11-01,PL04,311,301
2020-11-01,PL05,294,292
2020-11-02,PL01,407,404
2020-11-02,PL02,184,172
2020-11-02,PL03,616,613
2020-11-02,PL04,245,238
2020-11-02,PL05,91,76
2020-11-03,PL01,177,160
2020-11-03,PL02,547,541
2020-11-03,PL03,560,546
2020-11-03,PL04,694,675
2020-11-03,PL05,89,85
2020-11-04,PL01,99,84
2020-11-04,PL02,554,550
2020-11-04,PL03,655,639
2020-11-04,PL04,223,210
2020-11-04,PL05,655,641
2020-11-05,PL01,378,370
2020-11-05,PL02,147,129
2020-11-05,PL03,654,641
2020-11-05,PL04,130,113
2020-11-05,PL05,641,622
2020-11-06,PL01,169,166
2020-11-06,PL02,436,418
2020-11-06,PL03,404,387
2020-11-06,PL04,278,265
2020-11-06,PL05,287,286
2020-11-07,PL01,388,385
2020-11-07,PL02,121,120
2020-11-07,PL03,578,573
2020-11-07,PL04,255,253
2020-11-07,PL05,344,336
2020-11-08,PL01,171,157
2020-11-08,PL02,302,290
2020-11-08,PL03,227,211
2020-11-08,PL04,556,551
2020-11-08,PL05,463,460
2020-11-09,PL01,69,51
2020-11-09,PL02,283,275
2020-11-09,PL03,346,338
2020-11-09,PL04,104,103
2020-11-09,PL05,335,316
2020-11-10,PL01,665,655
2020-11-10,PL02,313,308
2020-11-10,PL03,370,355
2020-11-10,PL04,691,681
2020-11-10,PL05,632,621
2020-11-11,PL01,236,233
2020-11-11,PL02,502,489
2020-11-11,PL03,179,169
2020-11-11,PL04,549,531
2020-11-11,PL05,292,292
2020-11-12,PL01,171,169
2020-11-12,PL02,472,472
2020-11-12,PL03,102,86
2020-11-12,PL04,447,444
2020-11-12,PL05,582,572
2020-11-13,PL01,132,120
2020-11-13,PL02,449,437
2020-11-13,PL03,130,118
2020-11-13,PL04,483,478
2020-11-13,PL05,598,591
2020-11-14,PL01,644,640
2020-11-14,PL02,266,251
2020-11-14,PL03,84,73
2020-11-14,PL04,193,183
2020-11-14,PL05,434,419
2020-11-15,PL01,87,81
2020-11-15,PL02,111,103
2020-11-15,PL03,191,191
2020-11-15,PL04,249,238
2020-11-15,PL05,555,542
2020-11-16,PL01,245,240
2020-11-16,PL02,419,418
2020-11-16,PL03,295,290
2020-11-16,PL04,441,422
2020-11-16,PL05,273,269
2020-11-17,PL01,242,224
2020-11-17,PL02,697,679
2020-11-17,PL03,115,107
2020-11-17,PL04,525,508
2020-11-17,PL05,416,402
2020-11-18,PL01,582,564
2020-11-18,PL02,677,672
2020-11-18,PL03,686,675
2020-11-18,PL04,448,434
2020-11-18,PL05,474,470
2020-11-19,PL01,523,507
2020-11-19,PL02,259,255
2020-11-19,PL03,688,676
2020-11-19,PL04,637,621
2020-11-19,PL05,678,667
2020-11-20,PL01,655,649
2020-11-20,PL02,216,203
2020-11-20,PL03,628,610
2020-11-20,PL04,121,116
2020-11-20,PL05,267,266
2020-11-21,PL01,584,573
2020-11-21,PL02,105,98
2020-11-21,PL03,95,80
2020-11-21,PL04,252,247
2020-11-21,PL05,85,82
2020-11-22,PL01,89,89
2020-11-22,PL02,483,476
2020-11-22,PL03,632,614
2020-11-22,PL04,85,79
2020-11-22,PL05,62,46
2020-11-23,PL01,629,621
2020-11-23,PL02,644,644
2020-11-23,PL03,628,619
2020-11-23,PL04,80,80
2020-11-23,PL05,514,505
2020-11-24,PL01,179,168
2020-11-24,PL02,146,136
2020-11-24,PL03,387,371
2020-11-24,PL04,215,196
2020-11-24,PL05,688,678
2020-11-25,PL01,185,179
2020-11-25,PL02,211,209
2020-11-25,PL03,279,272
2020-11-25,PL04,562,549
2020-11-25,PL05,301,301
2020-11-26,PL01,212,211
2020-11-26,PL02,144,133
2020-11-26,PL03,542,529
2020-11-26,PL04,370,354
2020-11-26,PL05,85,74
2020-11-27,PL01,522,513
2020-11-27,PL02,197,191
2020-11-27,PL03,609,593
2020-11-27,PL04,197,189
2020-11-27,PL05,483,473
2020-11-28,PL01,328,318
2020-11-28,PL02,540,529
2020-11-28,PL03,249,243
2020-11-28,PL04,387,374
2020-11-28,PL05,219,207
2020-11-29,PL01,546,529
2020-11-29,PL02,395,387
2020-11-29,PL03,126,119
2020-11-29,PL04,258,244
2020-11-29,PL05,500,490
2020-11-30,PL01,651,647
2020-11-30,PL02,129,122
2020-11-30,PL03,432,414
2020-11-30,PL04,145,144
2020-11-30,PL05,666,654
2020-12-01,PL01,625,612
2020-12-01,PL02,677,671
2020-12-01,PL03,259,254
2020-12-01,PL04,225,208
2020-12-01,PL05,357,345
2020-12-02,PL01,627,616
2020-12-02,PL02,635,634
2020-12-02,PL03,404,392
2020-12-02,PL04,617,601
2020-12-02,PL05,415,400
2020-12-03,PL01,346,334
2020-12-03,PL02,357,356
2020-12-03,PL03,550,534
2020-12-03,PL04,485,484
2020-12-03,PL05,357,357
2020-12-04,PL01,376,357
2020-12-04,PL02,574,559
2020-12-04,PL03,173,171
2020-12-04,PL04,432,421
2020-12-04,PL05,657,654
2020-12-05,PL01,86,70
2020-12-05,PL02,87,74
2020-12-05,PL03,494,484
2020-12-05,PL04,54,48
2020-12-05,PL05,367,348
2020-12-06,PL01,641,640
2020-12-06,PL02,609,602
2020-12-06,PL03,357,343
2020-12-06,PL04,84,74
2020-12-06,PL05,164,156
2020-12-07,PL01,609,606
2020-12-07,PL02,386,385
2020-12-07,PL03,553,540
2020-12-07,PL04,630,613
2020-12-07,PL05,642,628
2020-12-08,PL01,352,348
2020-12-08,PL02,258,243
2020-12-08,PL03,609,600
2020-12-08,PL04,417,416
2020-12-08,PL05,559,551
2020-12-09,PL01,182,168
2020-12-09,PL02,248,242
2020-12-09,PL03,270,255
2020-12-09,PL04,619,617
2020-12-09,PL05,636,617
2020-12-10,PL01,513,506
2020-12-10,PL02,470,463
2020-12-10,PL03,147,144
2020-12-10,PL04,330,322
2020-12-10,PL05,653,652
2020-12-11,PL01,174,172
2020-12-11,PL02,430,427
2020-12-11,PL03,626,626
2020-12-11,PL04,515,496
2020-12-11,PL05,103,102
2020-12-12,PL01,338,330
2020-12-12,PL02,262,255
2020-12-12,PL03,576,576
2020-12-12,PL04,516,502
2020-12-12,PL05,91,81
2020-12-13,PL01,652,640
2020-12-13,PL02,672,672
2020-12-13,PL03,497,487
2020-12-13,PL04,179,173
2020-12-13,PL05,684,684
2020-12-14,PL01,110,105
2020-12-14,PL02,62,46
2020-12-14,PL03,302,295
2020-12-14,PL04,398,398
2020-12-14,PL05,435,432
2020-12-15,PL01,563,557
2020-12-15,PL02,327,325
2020-12-15,PL03,669,666
2020-12-15,PL04,185,168
2020-12-15,PL05,471,455
2020-12-16,PL01,566,559
2020-12-16,PL02,180,167
2020-12-16,PL03,244,230
2020-12-16,PL04,590,579
2020-12-16,PL05,62,54
2020-12-17,PL01,361,342
2020-12-17,PL02,611,593
2020-12-17,PL03,75,68
2020-12-17,PL04,387,384
2020-12-17,PL05,129,115
2020-12-18,PL01,521,519
2020-12-18,PL02,604,603
2020-12-18,PL03,649,643
2020-12-18,PL04,143,141
2020-12-18,PL05,270,263
2020-12-19,PL01,660,654
2020-12-19,PL02,625,615
2020-12-19,PL03,100,83
2020-12-19,PL04,601,595
2020-12-19,PL05,397,389
2020-12-20,PL01,279,274
2020-12-20,PL02,473,455
2020-12-20,PL03,224,211
2020-12-20,PL04,383,366
2020-12-20,PL05,568,566
2020-12-21,PL01,146,145
2020-12-21,PL02,214,197
2020-12-21,PL03,599,589
2020-12-21,PL04,466,460
2020-12-21,PL05,221,214
2020-12-22,PL01,458,448
2020-12-22,PL02,491,476
2020-12-22,PL03,499,489
2020-12-22,PL04,73,73
2020-12-22,PL05,629,611
2020-12-23,PL01,531,527
2020-12-23,PL02,285,275
2020-12-23,PL03,659,644
2020-12-23,PL04,393,392
2020-12-23,PL05,320,317
2020-12-24,PL01,446,433
2020-12-24,PL02,197,188
2020-12-24,PL03,438,437
2020-12-24,PL04,635,624
2020-12-24,PL05,662,658
2020-12-25,PL01,455,446
2020-12-25,PL02,339,339
2020-12-25,PL03,538,523
2020-12-25,PL04,382,381
2020-12-25,PL05,221,218
2020-12-26,PL01,360,342
2020-12-26,PL02,102,99
2020-12-26,PL03,582,582
2020-12-26,PL04,456,452
2020-12-26,PL05,129,113
2020-12-27,PL01,463,457
2020-12-27,PL02,480,465
2020-12-27,PL03,249,245
2020-12-27,PL04,280,261
2020-12-27,PL05,292,292
2020-12-28,PL01,669,652
2020-12-28,PL02,60,49
2020-12-28,PL03,493,479
2020-12-28,PL04,246,227
2020-12-28,PL05,179,164
2020-12-29,PL01,673,671
2020-12-29,PL02,221,218
2020-12-29,PL03,594,575
2020-12-29,PL04,93,84
2020-12-29,PL05,497,494
2020-12-30,PL01,557,551
2020-12-30,PL02,205,191
2020-12-30,PL03,75,59
2020-12-30,PL04,606,599
2020-12-30,PL05,200,192
2020-12-31,PL01,699,681
2020-12-31,PL02,289,273
2020-12-31,PL03,433,419
2020-12-31,PL04,670,656
2020-12-31,PL05,316,311
2021-01-01,PL01,451,444
2021-01-01,PL02,531,520
2021-01-01,PL03,310,296
2021-01-01,PL04,677,674
2021-01-01,PL05,53,44
2021-01-02,PL01,554,538
2021-01-02,PL02,151,145
2021-01-02,PL03,588,577
2021-01-02,PL04,151,139
2021-01-02,PL05,204,199
2021-01-03,PL01,260,252
2021-01-03,PL02,362,359
2021-01-03,PL03,55,46
2021-01-03,PL04,315,307
2021-01-03,PL05,264,260
2021-01-04,PL01,400,394
2021-01-04,PL02,354,349
2021-01-04,PL03,356,338
2021-01-04,PL04,69,60
2021-01-04,PL05,601,599
2021-01-05,PL01,670,661
2021-01-05,PL02,132,123
2021-01-05,PL03,275,264
2021-01-05,PL04,130,119
2021-01-05,PL05,381,377
2021-01-06,PL01,71,65
2021-01-06,PL02,151,134
2021-01-06,PL03,649,639
2021-01-06,PL04,579,578
2021-01-06,PL05,255,254
